id,key,value,type 
151553286,foot,yes,regular
151553286,name,Calle de Andrómeda,regular
151553286,oneway,no,regular
151553286,highway,residential,regular
151553287,foot,yes,regular
151553287,highway,residential,regular
151553287,junction,roundabout,regular
151553289,name,Calle de Canícula,regular
151553289,oneway,yes,regular
151553289,highway,living_street,regular
151553290,name,Calle de Híades,regular
151553290,oneway,yes,regular
151553290,highway,living_street,regular
151553290,maxspeed,30,regular
151553291,name,Calle de Régulo,regular
151553291,oneway,yes,regular
151553291,highway,living_street,regular
151553292,name,Calle de Casiopea,regular
151553292,highway,residential,regular
151553296,name,Plaza de las Constelaciones,regular
151553296,oneway,yes,regular
151553296,highway,residential,regular
151553969,name,Calle de Santa Laura,regular
151553969,access,private,regular
151553969,highway,residential,regular
151553970,name,Parque Dos de Mayo,regular
151553970,leisure,park,regular
151553970,designation,Parque Dos de Mayo,regular
151553972,lit,yes,regular
151553972,name,Travesía del Dos de Mayo,regular
151553972,lanes,1,regular
151553972,oneway,yes,regular
151553972,highway,living_street,regular
151553972,surface,paving_stones,regular
151553974,name,Calle de Santa Laura,regular
151553974,access,private,regular
151553974,highway,residential,regular
151554749,name,Calle Palafox,regular
151554749,oneway,yes,regular
151554749,highway,residential,regular
151554754,name,Travesía de Castellón,regular
151554754,highway,residential,regular
151554756,lit,yes,regular
151554756,name,Travesía de la Ciudad Dolores Hidalgo,regular
151554756,lanes,1,regular
151554756,oneway,yes,regular
151554756,highway,living_street,regular
151554756,surface,paving_stones,regular
151555318,name,Calle de Concepción Arenal,regular
151555318,highway,construction,regular
151555318,sidewalk,both,regular
151615006,name,"Residencia de ancianos ""ALCORCÓN""",regular
151615006,amenity,nursing_home,regular
151615006,barrier,fence,regular
151620659,name,Parque Oeste,regular
151620659,landuse,retail,regular
152460733,name,Avenida de la Estrella Polar,regular
152460733,lanes,1,regular
152460733,oneway,yes,regular
152460733,highway,residential,regular
152460733,surface,asphalt,regular
152460734,name,Avenida de la Estrella Polar,regular
152460734,lanes,1,regular
152460734,oneway,yes,regular
152460734,highway,residential,regular
152460734,surface,asphalt,regular
152460737,lit,yes,regular
152460737,name,Calle Cartaya,regular
152460737,lanes,2,regular
152460737,highway,residential,regular
152460737,surface,asphalt,regular
152460750,highway,living_street,regular
152460750,surface,paving_stones,regular
152460751,highway,living_street,regular
152460751,surface,paving_stones,regular
152460753,highway,living_street,regular
152460755,highway,living_street,regular
152460756,name,Calle Aries,regular
152460756,highway,living_street,regular
152460756,surface,paving_stones,regular
152747526,name,Calle de la Isla Gomera,regular
152747526,highway,residential,regular
152747560,name,Calle de Isaac Peral,regular
152747560,highway,residential,regular
152747919,highway,residential,regular
152747920,name,Calle del Perú,regular
152747920,oneway,yes,regular
152747920,highway,residential,regular
152747921,name,Calle del Perú,regular
152747921,oneway,yes,regular
152747921,highway,residential,regular
152748603,name,Calle de Vizcaya,regular
152748603,oneway,yes,regular
152748603,highway,residential,regular
152748604,name,Calle del Pilar,regular
152748604,oneway,yes,regular
152748604,highway,residential,regular
152748605,name,Calle Sevilla,regular
152748605,oneway,yes,regular
152748605,highway,residential,regular
152748605,sidewalk,both,regular
152748606,name,Calle de Oviedo,regular
152748606,highway,residential,regular
152748607,name,Calle de Lugo,regular
152748607,highway,residential,regular
152748641,name,Calle de Gijón,regular
152748641,oneway,yes,regular
152748641,highway,residential,regular
152748641,sidewalk,both,regular
152749238,name,Calle de Navarra,regular
152749238,oneway,yes,regular
152749238,highway,residential,regular
152749239,name,Calle de León,regular
152749239,highway,residential,regular
152752025,highway,living_street,regular
152752025,sidewalk,both,regular
152752026,oneway,yes,regular
152752026,highway,residential,regular
152752447,name,Calle Carrera,regular
152752447,highway,residential,regular
158209133,name,Instituto de Educación Secundaria Luis Buñuel,regular
158209133,amenity,school,regular
158209133,barrier,fence,regular
158209133,short_name,I.E.S. Luis Buñuel - Edificio Pablo Casals,regular
158209133,street,Violeta,addr
158209133,postcode,28933,addr
158209133,housename,I.E.S. Luis Buñuel (edificio Pablo Casals),addr
158209133,housenumber,10,addr
158211204,name,Biblioteca Municipal,regular
158211204,image,http://es.wikipedia.org/wiki/Archivo:Mostoles_biblioteca.JPG,regular
158211204,amenity,library,regular
158211204,building,yes,regular
158213055,name,Museo de la Ciudad de Móstoles,regular
158213055,tourism,museum,regular
158213055,building,yes,regular
158215045,tourism,museum,regular
158215045,building,yes,regular
158215045,wheelchair,yes,regular
158216110,name,Colegio de Educación Infantil y Primaria Beato Simón de Rojas,regular
158216110,amenity,school,regular
158216110,barrier,fence,regular
158216110,alt_name,Colegio Público Beato Simón de Rojas,regular
158216110,short_name,C.E.I.P. Beato Simón de Rojas,regular
158216110,url,http://educa.madrid.org,source
158216110,fax,916642560,educamadrid
158216110,url,http://www.educa.madrid.org/cp.beatosimonderoj.mostoles,educamadrid
158216110,tipo,Colegio De Educacion Infantil Y Primaria,educamadrid
158216110,comedor,yes,educamadrid
158216110,bilingue,no,educamadrid
158216110,telefono,"916136188 , 916136188",educamadrid
158216110,tipo_via,Paseo,educamadrid
158216110,municipio,Móstoles,educamadrid
158216110,cod_centro,28023029,educamadrid
158216110,nombre_via,De Goya,educamadrid
158216110,transporte,no,educamadrid
158216110,horario_amp,yes,educamadrid
158216110,codigo_postal,28931,educamadrid
158216110,numero_portal,3,educamadrid
158216110,publico_bilingue,no,educamadrid
158216932,name,Colegio Público de Educación Especial Miguel de Unamuno,regular
158216932,amenity,school,regular
158216932,barrier,fence,regular
158216932,short_name,C.P.E.E. Miguel de Unamuno,regular
158216932,url,http://educa.madrid.org,source
158216932,fax,916183969,educamadrid
158216932,url,http://www.educa.madrid.org/cpee.unamuno.mostoles,educamadrid
158216932,tipo,Colegio De Educacion Especial,educamadrid
158216932,comedor,yes,educamadrid
158216932,bilingue,no,educamadrid
158216932,telefono,"916183969 , 916183969",educamadrid
158216932,tipo_via,Calle,educamadrid
158216932,municipio,Móstoles,educamadrid
158216932,cod_centro,28036310,educamadrid
158216932,nombre_via,Del Gran Capitán,educamadrid
158216932,transporte,yes,educamadrid
158216932,horario_amp,no,educamadrid
158216932,codigo_postal,28933,educamadrid
158216932,numero_portal,19,educamadrid
158216932,publico_bilingue,no,educamadrid
158217144,name,Colegio de Educación Infantil y Primaria Alonso Cano,regular
158217144,amenity,school,regular
158217144,barrier,fence,regular
158217144,alt_name,Colegio Público Alonso Cano,regular
158217144,short_name,C.E.I.P. Alonso Cano,regular
158217144,url,http://educa.madrid.org,source
158217144,street,Alonso Cano,addr
158217144,postcode,28932,addr
158217144,housename,C.P. Alonso Cano,addr
158217144,fax,916183187,educamadrid
158217144,url,http://www.educa.madrid.org/cp.alonsocano.mostoles,educamadrid
158217144,housenumber,1,addr
158217144,tipo,Colegio De Educacion Infantil Y Primaria,educamadrid
158217144,comedor,yes,educamadrid
158217144,bilingue,no,educamadrid
158217144,telefono,"916183187 , 916183187",educamadrid
158217144,tipo_via,Calle,educamadrid
158217144,municipio,Móstoles,educamadrid
158217144,cod_centro,28049444,educamadrid
158217144,nombre_via,De Alonso Cano,educamadrid
158217144,transporte,yes,educamadrid
158217144,horario_amp,yes,educamadrid
158217144,codigo_postal,28932,educamadrid
158217144,numero_portal,1,educamadrid
158217144,publico_bilingue,no,educamadrid
158220311,name,Instituto de Educación Secundaria Los Rosales,regular
158220311,amenity,school,regular
158220311,barrier,fence,regular
158220311,short_name,I.E.S. Los Rosales,regular
158220311,url,http://educa.madrid.org,source
158220311,fax,916178952,educamadrid
158220311,url,http://www.educa.madrid.org/ies.losrosales.mostoles,educamadrid
158220311,tipo,Instituto De Educación Secundaria,educamadrid
158220311,comedor,no,educamadrid
158220311,bilingue,no,educamadrid
158220311,telefono,"916146212 , 916146212",educamadrid
158220311,tipo_via,Calle,educamadrid
158220311,municipio,Móstoles,educamadrid
158220311,cod_centro,28039992,educamadrid
158220311,nombre_via,Tulipán,educamadrid
158220311,transporte,no,educamadrid
158220311,horario_amp,no,educamadrid
158220311,codigo_postal,28933,educamadrid
158220311,numero_portal,4,educamadrid
158220311,publico_bilingue,no,educamadrid
158220652,name,Colegio de Educación Infantil y Primaria Antonio Hernández,regular
158220652,amenity,school,regular
158220652,barrier,fence,regular
158220652,alt_name,Colegio Público Antonio Hernández,regular
158220652,short_name,C.E.I.P. Antonio Hernández,regular
158220652,url,http://educa.madrid.org,source
158220652,fax,916140148,educamadrid
158220652,url,http://www.educa.madrid.org/cp.antoniohernandez.mostoles,educamadrid
158220652,tipo,Colegio De Educacion Infantil Y Primaria,educamadrid
158220652,comedor,yes,educamadrid
158220652,bilingue,yes,educamadrid
158220652,telefono,"916133008 , 916133008",educamadrid
158220652,tipo_via,Calle,educamadrid
158220652,municipio,Móstoles,educamadrid
158220652,cod_centro,28023108,educamadrid
158220652,nombre_via,Del Pintor Velázquez,educamadrid
158220652,transporte,no,educamadrid
158220652,horario_amp,yes,educamadrid
158220652,codigo_postal,28933,educamadrid
158220652,numero_portal,13,educamadrid
158220652,publico_bilingue,yes,educamadrid
158221002,name,Instituto de Educación Secundaria Velázquez,regular
158221002,amenity,school,regular
158221002,barrier,fence,regular
158221002,short_name,I.E.S. Velázquez,regular
158221002,url,http://educa.madrid.org,source
158221002,fax,916175923,educamadrid
158221002,url,http://www.educa.madrid.org/ies.velazquez.mostoles,educamadrid
158221002,tipo,Instituto De Educación Secundaria,educamadrid
158221002,comedor,no,educamadrid
158221002,bilingue,no,educamadrid
158221002,telefono,"916170563 , 916170563",educamadrid
158221002,tipo_via,Calle,educamadrid
158221002,municipio,Móstoles,educamadrid
158221002,cod_centro,28038896,educamadrid
158221002,nombre_via,Del Pintor Velázquez,educamadrid
158221002,transporte,no,educamadrid
158221002,horario_amp,no,educamadrid
158221002,codigo_postal,28935,educamadrid
158221002,numero_portal,25,educamadrid
158221002,publico_bilingue,no,educamadrid
158221457,name,Teatro del Bosque,regular
158221457,image,http://es.wikipedia.org/wiki/Archivo:DSCF0481.JPG,regular
158221457,phone,+34 91 6645064,regular
158221457,amenity,theatre,regular
158221457,building,yes,regular
158221457,wikipedia,es:Móstoles#Teatro,regular
158221457,street,Glorieta de Europa,addr
158222003,name,Colegio Villa de Móstoles,regular
158222003,amenity,school,regular
158222003,website,http://colegio-villademostoles.com,regular
158222003,url,http://educa.madrid.org,source
158222003,fax,916457401,educamadrid
158222003,url,http://www.educa.madrid.org/cc.villademostoles.mostoles,educamadrid
158222003,tipo,Centro Privado De Educacion Infantil Primaria Y Secundaria,educamadrid
158222003,comedor,no,educamadrid
158222003,bilingue,no,educamadrid
158222003,telefono,"916453055 , 916453055",educamadrid
158222003,tipo_via,Calle,educamadrid
158222003,municipio,Móstoles,educamadrid
158222003,cod_centro,28023066,educamadrid
158222003,nombre_via,Camino De Humanes,educamadrid
158222003,transporte,no,educamadrid
158222003,horario_amp,no,educamadrid
158222003,codigo_postal,28938,educamadrid
158222003,numero_portal,40,educamadrid
158222003,publico_bilingue,no,educamadrid
158225201,name,Colegio de Educación Infantil y Primaria Juan Pérez Villaamil,regular
158225201,amenity,school,regular
158225201,barrier,fence,regular
158225201,alt_name,Colegio Público Juan Pérez Villaamil,regular
158225201,short_name,C.E.I.P. Juan Pérez Villaamil,regular
158225201,url,http://educa.madrid.org,source
158225201,fax,916459817,educamadrid
158225201,url,http://www.educa.madrid.org/cp.perezvillamil.mostoles,educamadrid
158225201,tipo,Colegio de Educación Infantil y Primaria,educamadrid
158225201,comedor,yes,educamadrid
158225201,bilingue,yes,educamadrid
158225201,telefono,"916459817 , 916459817",educamadrid
158225201,tipo_via,Calle,educamadrid
158225201,municipio,Móstoles,educamadrid
158225201,cod_centro,28023111,educamadrid
158225201,nombre_via,Veracruz,educamadrid
158225201,transporte,no,educamadrid
158225201,horario_amp,yes,educamadrid
158225201,codigo_postal,28936,educamadrid
158225201,numero_portal,34,educamadrid
158225201,publico_bilingue,yes,educamadrid
158226643,barrier,fence,regular
158233596,highway,footway,regular
158233597,foot,designated,regular
158233597,highway,footway,regular
158234684,name,Ayuntamiento de Móstoles,regular
158234684,amenity,townhall,regular
158234684,website,http://www.mostoles.es,regular
158234684,building,yes,regular
158234684,street,Plaza de España,addr
158234684,postcode,28934,addr
158234684,housename,Ayuntamiento,addr
158234684,housenumber,1,addr
158241652,foot,yes,regular
158241652,highway,footway,regular
158241653,foot,yes,regular
158241653,highway,footway,regular
158242087,foot,yes,regular
158242087,layer,-2,regular
158242087,highway,footway,regular
158293371,name,Calle de Buenos Aires,regular
158293371,oneway,yes,regular
158293371,highway,residential,regular
158294338,name,Parroquia Santa Mª de la Alegría,regular
158294338,amenity,place_of_worship,regular
158294338,building,yes,regular
158294338,religion,christian,regular
158294338,city,Móstoles,addr
158294338,street,Avenida de Carlos V,addr
158294338,country,ES,addr
158294338,housenumber,2,addr
158294791,name,Avenida de la O.N.U.,regular
158294791,oneway,yes,regular
158294791,highway,tertiary,regular
158294791,junction,roundabout,regular
158294791,maxspeed,30,regular
158299220,sport,basketball,regular
158299220,leisure,pitch,regular
158299221,leisure,playground,regular
158299223,highway,footway,regular
158299225,highway,steps,regular
158299226,highway,footway,regular
158299227,highway,footway,regular
158347616,access,private,regular
158347616,leisure,swimming_pool,regular
158347618,sport,tennis,regular
158347618,leisure,pitch,regular
158347619,leisure,pitch,regular
158347623,sport,tennis,regular
158347623,leisure,pitch,regular
158347624,sport,tennis,regular
158347624,leisure,pitch,regular
158347626,sport,tennis,regular
158347626,leisure,pitch,regular
158347628,sport,soccer,regular
158347628,leisure,pitch,regular
158347630,highway,footway,regular
158923454,sport,tennis,regular
158923454,leisure,pitch,regular
158923455,sport,tennis,regular
158923455,leisure,pitch,regular
159343485,name,Parroquia Nª Sª de la Consolación,regular
159343485,amenity,place_of_worship,regular
159343485,religion,christian,regular
159680690,name,Punto Limpio,regular
159680690,amenity,recycling,regular
159680690,barrier,fence,regular
159680690,street,Calle Guadiana,addr
159680690,postcode,28938,addr
159680690,recycling_type,centre,regular
159684307,name,Colegio de Educación Infantil y Primaria Alfonso Rodríguez Castelao,regular
159684307,amenity,school,regular
159684307,barrier,fence,regular
159684307,alt_name,Colegio Público Alfonso Rodríguez Castelao,regular
159684307,short_name,C.E.I.P. Alfonso Rodríguez Castelao,regular
159684307,url,http://educa.madrid.org,source
159684307,fax,916183975,educamadrid
159684307,url,http://www.educa.madrid.org/cp.castelao.mostoles,educamadrid
159684307,tipo,Colegio De Educacion Infantil Y Primaria,educamadrid
159684307,comedor,yes,educamadrid
159684307,bilingue,yes,educamadrid
159684307,telefono,"916183975 , 916183975",educamadrid
159684307,tipo_via,Calle,educamadrid
159684307,municipio,Móstoles,educamadrid
159684307,cod_centro,28035615,educamadrid
159684307,nombre_via,De Azorín,educamadrid
159684307,transporte,no,educamadrid
159684307,horario_amp,yes,educamadrid
159684307,codigo_postal,28935,educamadrid
159684307,numero_portal,24,educamadrid
159684307,publico_bilingue,yes,educamadrid
159688765,highway,footway,regular
159688767,highway,footway,regular
159688768,highway,footway,regular
159688772,sport,skating,regular
159688772,leisure,pitch,regular
159688776,highway,steps,regular
159688777,highway,footway,regular
159694373,sport,basketball,regular
159694373,leisure,pitch,regular
159727322,name,Ermita Nª Sª de los Santos,regular
159727322,amenity,place_of_worship,regular
159727322,building,chapel,regular
159727322,religion,christian,regular
159727322,denomination,catholic,regular
160204563,name,Avenida de Carlos V,regular
160204563,lanes,2,regular
160204563,highway,tertiary,regular
160204563,junction,roundabout,regular
160204563,maxspeed,40,regular
164455724,amenity,parking,regular
164455724,parking,surface,regular
164455724,wheelchair,yes,regular
166313408,ref,M-856,regular
166313408,name,Carretera Villaviciosa-Móstoles,regular
166313408,highway,secondary,regular
166669661,name,Calle de Hércules,regular
166669661,oneway,yes,regular
166669661,highway,living_street,regular
166669662,name,Calle de Mercurio,regular
166669662,oneway,yes,regular
166669662,highway,residential,regular
166669663,name,Calle de Regordoño,regular
166669663,highway,residential,regular
166669664,name,Calle Nueva York,regular
166669664,oneway,yes,regular
166669664,highway,residential,regular
166669665,oneway,yes,regular
166669665,highway,residential,regular
166669666,lanes,2,regular
166669666,oneway,yes,regular
166669666,highway,tertiary,regular
166669666,junction,roundabout,regular
166704075,lit,yes,regular
166704075,name,Plaza de Cuatro Caminos,regular
166704075,lanes,2,regular
166704075,highway,residential,regular
166704075,surface,asphalt,regular
166704075,junction,roundabout,regular
166704076,lit,yes,regular
166704076,name,Avenida Dos de Mayo,regular
166704076,lanes,1,regular
166704076,oneway,yes,regular
166704076,highway,living_street,regular
166704076,surface,paving_stones,regular
166704077,name,Avenida de Carlos V,regular
166704077,lanes,1,regular
166704077,oneway,yes,regular
166704077,highway,tertiary,regular
166704077,maxspeed,40,regular
166704078,name,Avenida de Carlos V,regular
166704078,lanes,1,regular
166704078,oneway,yes,regular
166704078,highway,tertiary,regular
166704078,maxspeed,40,regular
166704079,name,Avenida de Portugal,regular
166704079,lanes,2,regular
166704079,oneway,yes,regular
166704079,highway,primary,regular
166704079,surface,asphalt,regular
166704079,maxspeed,40,regular
166704079,sidewalk,right,regular
166704080,name,Avenida de Portugal,regular
166704080,lanes,2,regular
166704080,oneway,yes,regular
166704080,highway,primary,regular
166704080,maxspeed,40,regular
166704080,destination,Alcorcón;Fuenlabrada,regular
166704081,name,Calle Simón Hernández,regular
166704081,lanes,2,regular
166704081,oneway,yes,regular
166704081,highway,tertiary,regular
166704082,name,Calle Simón Hernández,regular
166704082,lanes,2,regular
166704082,oneway,yes,regular
166704082,highway,tertiary,regular
166704083,name,Calle Montero,regular
166704083,oneway,yes,regular
166704083,highway,residential,regular
166704084,lit,yes,regular
166704084,name,Calle Moraleja de Enmedio,regular
166704084,lanes,1,regular
166704084,oneway,yes,regular
166704084,highway,residential,regular
166704084,surface,asphalt,regular
166704087,name,Calle Salcillo,regular
166704087,lanes,2,regular
166704087,highway,residential,regular
166704088,name,Calle de Estocolmo,regular
166704088,oneway,yes,regular
166704088,highway,residential,regular
166704089,name,Paseo de Goya,regular
166704089,lanes,1,regular
166704089,oneway,yes,regular
166704089,highway,residential,regular
166704090,name,Calle Fuente Cisneros,regular
166704090,lanes,2,regular
166704090,oneway,yes,regular
166704090,highway,residential,regular
166704092,name,Travesía de Móstoles,regular
166704092,lanes,1,regular
166704092,oneway,yes,regular
166704092,highway,residential,regular
166704095,highway,service,regular
166704095,service,driveway,regular
166704096,access,private,regular
166704096,highway,service,regular
166704096,service,parking_aisle,regular
166704097,highway,residential,regular
166704099,access,private,regular
166704099,highway,service,regular
166704099,service,parking_aisle,regular
166704100,oneway,yes,regular
166704100,highway,service,regular
166704100,service,parking_aisle,regular
166704101,lanes,1,regular
166704101,oneway,yes,regular
166704101,highway,service,regular
166704102,highway,service,regular
166704102,service,parking_aisle,regular
166704103,oneway,yes,regular
166704103,highway,residential,regular
166704104,highway,service,regular
166704104,service,parking_aisle,regular
166704107,lit,yes,regular
166704107,name,Calle de Dolores Hidal,regular
166704107,lanes,1,regular
166704107,oneway,yes,regular
166704107,highway,living_street,regular
166704107,surface,paving_stones,regular
166728243,name,Calle Severo Ochoa,regular
166728243,highway,residential,regular
166728243,surface,asphalt,regular
166728244,name,Calle de Las Palmas,regular
166728244,oneway,yes,regular
166728244,highway,residential,regular
166728245,highway,residential,regular
166728246,name,Calle Juan de Austria,regular
166728246,oneway,yes,regular
166728246,highway,residential,regular
166728247,highway,service,regular
166728247,service,parking_aisle,regular
166821515,highway,service,regular
166821515,service,parking_aisle,regular
166821516,name,Calle de Grecia,regular
166821516,highway,residential,regular
166821517,highway,service,regular
166821517,service,parking_aisle,regular
166821518,highway,service,regular
166821518,service,driveway,regular
166821521,highway,service,regular
166821521,service,parking_aisle,regular
166856330,name,Calle del Río Jalón,regular
166856330,oneway,no,regular
166856330,highway,residential,regular
166856330,maxspeed,40,regular
166856330,forward,1,lanes
166856330,backward,1,lanes
166868199,name,Avenida de la O.N.U.,regular
166868199,highway,residential,regular
166868200,name,Avenida de la O.N.U.,regular
166868200,lanes,2,regular
166868200,oneway,yes,regular
166868200,highway,tertiary,regular
166868200,maxspeed,40,regular
166868201,name,Calle de la Inmaculada,regular
166868201,oneway,yes,regular
166868201,highway,residential,regular
166868202,name,Avenida de la O.N.U.,regular
166868202,lanes,2,regular
166868202,highway,tertiary,regular
166868202,junction,roundabout,regular
166868202,maxspeed,40,regular
166868203,leisure,playground,regular
166868204,leisure,playground,regular
166868205,highway,footway,regular
166868206,highway,residential,regular
166868207,highway,service,regular
166868207,service,parking_aisle,regular
166868208,highway,pedestrian,regular
166868209,highway,footway,regular
166868210,highway,service,regular
166868210,service,parking_aisle,regular
166868211,highway,residential,regular
166868212,highway,footway,regular
166868213,name,Calle Versalles,regular
166868213,highway,residential,regular
166868214,name,Calle de Lugo,regular
166868214,oneway,yes,regular
166868214,highway,residential,regular
166868215,highway,pedestrian,regular
166868216,highway,service,regular
166868216,service,parking_aisle,regular
166868217,oneway,yes,regular
166868217,highway,residential,regular
166868218,highway,service,regular
166868218,service,parking_aisle,regular
166868219,name,Avenida de la O.N.U.,regular
166868219,lanes,2,regular
166868219,oneway,yes,regular
166868219,highway,tertiary,regular
166868219,maxspeed,40,regular
166868220,name,Avenida de la O.N.U.,regular
166868220,lanes,2,regular
166868220,oneway,yes,regular
166868220,highway,tertiary,regular
166868220,maxspeed,40,regular
166868221,power,substation,regular
166881532,name,Avenida de la Osa Menor,regular
166881532,highway,residential,regular
166881533,name,Calle Echegaray,regular
166881533,highway,residential,regular
166881533,surface,asphalt,regular
166881535,building,train_station,regular
166881537,name,Vía 2,regular
166881537,building,train_station,regular
166881539,lanes,3,regular
166881539,oneway,yes,regular
166881539,highway,tertiary,regular
166881539,sidewalk,right,regular
166881539,destination,Móstoles;universidad,regular
166881542,highway,footway,regular
166881543,highway,footway,regular
166881546,highway,footway,regular
166881548,highway,footway,regular
166881550,highway,service,regular
166881550,service,parking_aisle,regular
166881551,highway,footway,regular
166881553,highway,service,regular
166881553,service,parking_aisle,regular
166881554,highway,footway,regular
166881555,lanes,2,regular
166881555,layer,1,regular
166881555,bridge,yes,regular
166881555,oneway,yes,regular
166881555,highway,tertiary,regular
166881558,highway,footway,regular
166881560,highway,service,regular
166881560,service,parking_aisle,regular
166881564,highway,service,regular
166881564,service,parking_aisle,regular
166881566,highway,footway,regular
166881568,highway,footway,regular
166881570,highway,service,regular
166881570,service,parking_aisle,regular
166881571,highway,footway,regular
166881572,foot,yes,regular
166881572,layer,1,regular
166881572,bridge,yes,regular
166881572,oneway,no,regular
166881572,highway,unclassified,regular
166881574,oneway,yes,regular
166881574,highway,unclassified,regular
166881574,destination,Universidad Rey Juan Carlos,regular
166881577,lanes,1,regular
166881577,oneway,yes,regular
166881577,highway,unclassified,regular
166881580,highway,footway,regular
166881581,highway,service,regular
166881581,service,parking_aisle,regular
166881583,highway,service,regular
166881583,service,parking_aisle,regular
166881584,lanes,1,regular
166881584,oneway,yes,regular
166881584,highway,unclassified,regular
166881586,name,Calle de Casiopea,regular
166881586,oneway,yes,regular
166881586,highway,living_street,regular
166881587,name,Paseo de Goya,regular
166881587,lanes,2,regular
166881587,highway,residential,regular
166881587,surface,asphalt,regular
166881588,oneway,yes,regular
166881588,highway,living_street,regular
166881589,highway,footway,regular
166881590,foot,yes,regular
166881590,lanes,1,regular
166881590,oneway,yes,regular
166881590,highway,residential,regular
166881592,highway,footway,regular
166898592,boat,no,regular
166898592,waterway,stream,regular
168108507,name,Calle Olivos de Peñanevada,regular
168108507,oneway,yes,regular
168108507,highway,service,regular
168109148,name,Olivos de Peñanevada,regular
168109148,highway,residential,regular
168116166,oneway,yes,regular
168116166,highway,living_street,regular
168253004,name,Centro salud Dr. Luengo Rodríguez,regular
168253004,amenity,clinic,regular
168253004,building,hospital,regular
168253004,city,Móstoles,addr
168253004,emergency,no,regular
168253004,street,Calle Nueva York,addr
168253004,postcode,28938,addr
168253004,housenumber,16,addr
168253005,name,Antiguo Colegio El Cañaveral,regular
168253005,amenity,school,regular
168253749,highway,living_street,regular
168253750,highway,living_street,regular
168253751,highway,living_street,regular
168255564,highway,footway,regular
168255564,surface,gravel,regular
168255565,highway,footway,regular
168255566,foot,yes,regular
168255566,bicycle,yes,regular
168255566,highway,footway,regular
168255566,motor_vehicle,no,regular
168255567,foot,yes,regular
168255567,bicycle,yes,regular
168255567,highway,track,regular
168255567,surface,gravel,regular
168255567,motor_vehicle,no,regular
168256527,foot,yes,regular
168256527,bicycle,yes,regular
168256527,highway,cycleway,regular
168256527,segregated,yes,regular
168256527,motor_vehicle,no,regular
168275537,name,Juzgados de Móstoles,regular
168275537,image,http://es.wikipedia.org/wiki/Archivo:Juzgados_mostolesJPG.jpg,regular
168275537,amenity,courthouse,regular
168275537,building,yes,regular
168275537,wikipedia,es:Móstoles#Justicia,regular
168275537,postcode,28931,addr
168275537,levels,5,building
168278007,foot,yes,regular
168278007,bicycle,yes,regular
168278007,highway,footway,regular
168278007,surface,gravel,regular
168278012,foot,yes,regular
168278012,bicycle,yes,regular
168278012,highway,footway,regular
168278012,surface,gravel,regular
168278013,foot,yes,regular
168278013,bicycle,yes,regular
168278013,highway,footway,regular
168278013,surface,gravel,regular
168278015,foot,yes,regular
168278015,bicycle,yes,regular
168278015,highway,footway,regular
168278015,surface,gravel,regular
168278017,foot,yes,regular
168278017,bicycle,yes,regular
168278017,highway,footway,regular
168278017,surface,gravel,regular
168278019,foot,yes,regular
168278019,bicycle,yes,regular
168278019,highway,footway,regular
168278019,surface,gravel,regular
168278023,foot,yes,regular
168278023,bicycle,yes,regular
168278023,highway,footway,regular
168278023,surface,gravel,regular
168278024,foot,yes,regular
168278024,bicycle,yes,regular
168278024,highway,footway,regular
168278024,surface,gravel,regular
168278025,foot,yes,regular
168278025,bicycle,yes,regular
168278025,highway,footway,regular
168278025,surface,gravel,regular
168278026,foot,yes,regular
168278026,bicycle,yes,regular
168278026,highway,footway,regular
168278026,surface,gravel,regular
168278027,foot,yes,regular
168278027,bicycle,yes,regular
168278027,highway,footway,regular
168278027,surface,gravel,regular
168278028,foot,yes,regular
168278028,bicycle,yes,regular
168278028,highway,footway,regular
168278028,surface,gravel,regular
168278029,foot,yes,regular
168278029,bicycle,yes,regular
168278029,highway,footway,regular
168278029,surface,gravel,regular
168278030,highway,living_street,regular
168278031,foot,yes,regular
168278031,bicycle,yes,regular
168278031,highway,footway,regular
168278031,surface,gravel,regular
168281032,foot,yes,regular
168281032,bicycle,yes,regular
168281032,highway,footway,regular
168281032,surface,gravel,regular
168281033,foot,yes,regular
168281033,bicycle,yes,regular
168281033,highway,footway,regular
168281033,surface,gravel,regular
168281037,foot,yes,regular
168281037,bicycle,yes,regular
168281037,highway,footway,regular
168281037,surface,gravel,regular
168281039,highway,track,regular
168284832,foot,yes,regular
168284832,bicycle,yes,regular
168284832,highway,footway,regular
168284832,surface,gravel,regular
168284832,motor_vehicle,no,regular
168285904,foot,yes,regular
168285904,bicycle,no,regular
168285904,highway,footway,regular
168285904,motor_vehicle,no,regular
168285905,oneway,yes,regular
168285905,highway,living_street,regular
168285906,foot,yes,regular
168285906,access,yes,regular
168285906,bicycle,yes,regular
168285906,highway,footway,regular
168285906,surface,concrete,regular
168285906,motor_vehicle,no,regular
168286737,name,Calle de Pegaso,regular
168286737,oneway,yes,regular
168286737,highway,living_street,regular
168286737,surface,paving_stones,regular
168286738,name,Calle de Pegaso,regular
168286738,oneway,yes,regular
168286738,highway,living_street,regular
168286738,surface,paving_stones,regular
168287939,name,Monumento del bicentenario,regular
168287939,historic,monument,regular
168287940,foot,yes,regular
168287940,bicycle,yes,regular
168287940,highway,footway,regular
168287940,surface,gravel,regular
168287940,motor_vehicle,no,regular
168287941,source,bing,regular
168287941,building,yes,regular
168290392,foot,yes,regular
